author_id,name,country,country_id,gender,Gender,Gender Probability,Gender Count
L.A.Urena.Lopez.3,Arturo,Mexico,MX,male,male,1.0,83253
G.B.Taylor.2,Gregory,United States,US,male,male,1.0,112124
R.W.Romani.1,Roger William,United States,US,male,male,1.0,452552
N.F.Svaiter.1,Nami,Brazil,BR,female,female,1.0,38
G.Gentile.1,Gianfranco,United States,US,male,male,1.0,1013
G.Giovannini.1,Gabriele,United States,US,female,female,0.69,839
Steven.W.Allen.1,Steven,United States,US,male,male,1.0,297274
N.E.Kassim.1,Namir,United States,US,male,male,0.95,165
R.Guerrero.1,Rommel,Venezuela,VE,unknown,male,0.99,324
N.Pantoja.1,Nelson,Venezuela,VE,male,male,1.0,5522
R.O.Rodriguez.1,Omar,Venezuela,VE,male,male,1.0,4246
R.A.Araujo.1,Adriana,Venezuela,VE,female,female,1.0,5820
R.Chavez.3,Rafael Alejandro,Venezuela,VE,male,male,1.0,11774
H.Martinez.Huerta.1,Humberto,Venezuela,VE,male,male,1.0,2200
C.Peralta.1,Carlos,Venezuela,VE,male,male,1.0,32771
T.Gonzalez.1,Tame,Cuba,CU,unknown,unknown,0.0,0
Tonatiuh.Matos.1,Tonatiuh,Venezuela,VE,unknown,male,1.0,1
I.Quiros.1,Israel,Cuba,CU,male,male,1.0,76
J.A.Vazquez.1,Jose Alberto,Mexico,MX,male,male,1.0,3922
V.S.Manko.1,Vladimir,Venezuela,VE,male,male,1.0,617
E.Ruiz.2,Eduardo,Spain,ES,male,male,1.0,67690
A.Bohm.1,Arno,United States,US,male,male,0.99,766
P.Kielanowski.1,Piotr,Venezuela,VE,male,male,1.0,6
G.Rumolo.1,Giovanni,France,FR,male,male,0.99,6843
Frank.Zimmermann.1,Frank,France,FR,male,male,0.99,13088
G.Iadarola.1,Giovanni,France,FR,male,male,0.99,6843
D.Nunez.1,Dario,Mexico,MX,male,male,1.0,5428
A.X.Gonzalez.Morales.1,Alma,Mexico,MX,female,female,0.99,46265
J.L.Cervantes.Cota.1,Jorge,Mexico,MX,male,male,1.0,204658
G.Lopez.Castro.1,Gabriel,Venezuela,VE,male,male,1.0,5441
N.Quintero.2,Nestor,Venezuela,VE,male,male,1.0,2713
R.Calaga.1,Buchi Rama Rao,United States,US,male,female,0.67,1306
T.Baer.2,Tobias,France,FR,male,male,1.0,594
J.Barranco.2,Juan,France,FR,male,male,0.98,9657
Rogelio.Tomas.1,Rogelio,France,FR,male,male,0.99,88
J.Wenninger.1,Jorg,France,FR,male,male,0.98,48
H.J.Chiu.1,Hong Yee,United States,US,andy,male,1.0,2
V.Canuto.1,Vittorio,United States,US,male,male,1.0,754
L.Fassio.Canuto.1,Laura,Venezuela,VE,female,female,1.0,4702
David.J.Ernst.1,David,Venezuela,VE,male,male,1.0,7693
G.Miranda.1,Galaxia,Mexico,MX,unknown,female,0.61,23
R.Sanchez.Sanchez.1,Ruben,Mexico,MX,male,male,1.0,38341
P.Wiederhold.1,Petra,Mexico,MX,female,female,0.98,3396
J.Pestieau.1,Jean,Venezuela,VE,male,female,0.87,3998
J.R.Luevano.1,Jose Ruben,Mexico,MX,male,male,0.99,289
L.A.Urena.Lopez.1,Arturo,Mexico,MX,male,male,1.0,83253
A.Garcia.2,Andres,Venezuela,VE,male,male,1.0,5153
G.Arduini.1,Gianluigi,France,FR,male,male,0.98,53
L.Tavian.1,Laurent Jean,France,FR,male,male,1.0,2
P.O.Hess.1,Peter Otto,Mexico,MX,male,male,0.99,3272
J.G.Hirsch.1,Jorge,Venezuela,VE,male,male,1.0,12587
A.E.Mariano.1,Alejando Edgardo,Argentina,AR,male,male,1.0,7504
J.F.Plebanski.1,Jerzy,Venezuela,VE,male,unknown,0.0,0
I.Robinson.1,Ivor,United States,US,male,male,0.99,191
C.Ciofi.degli.Atti.1,Claudio,Italy,IT,male,male,1.0,195938
B.Z.Kopeliovich.1,Boris,Chile,CL,male,male,1.0,4866
C.B.Mezzetti.1,Chiara Benedetta,Italy,IT,female,female,1.0,3
I.K.Potashnikova.1,Irina,Chile,CL,female,female,1.0,201
Ivan.A.Schmidt.1,Ivan,Chile,CL,male,male,1.0,13086
L.Rosales.1,Luis,Venezuela,VE,male,male,1.0,36264
L.R.Flores.Castillo.1,Luis Roberto,Venezuela,VE,male,male,1.0,4110
R.Ramirez.1,Rafael,Venezuela,VE,male,male,1.0,11774
H.Serpa.1,Hernan,Venezuela,VE,unknown,male,1.0,1488
R.Avis.1,Rafael,Venezuela,VE,male,male,1.0,11774
L.Lehner.1,Luis,Venezuela,VE,male,male,1.0,36264
J.Winicour.1,Jeffrey,Venezuela,VE,male,male,1.0,91
A.Melatos.1,Andrew Cutbert,Australia,AU,male,male,1.0,55402
J.G.Vargas.1,Jose,Venezuela,VE,male,male,1.0,51443
R.J.Cova.1,Ramon,Venezuela,VE,male,male,1.0,4063
W.J.Zakrzewski.1,Wojtek,United Kingdom,GB,unknown,male,0.99,1355
E.W.Mielke.1,Eckehard,Mexico,MX,male,unknown,0.0,0
D.Sierra.1,David,Venezuela,VE,male,male,1.0,7693
C.A.Gall.1,Clarence,Venezuela,VE,male,male,1.0,2
S.L.Kalla.1,Shyam,Venezuela,VE,male,unknown,0.0,0
A.Bader.2,Al Saqabi,Kuwait,KW,male,male,0.83,2210
S.Conde.1,Salvador,Venezuela,VE,male,male,1.0,961
T.Soldovieri.1,Terenzio,Venezuela,VE,male,unknown,0.0,0
A.G.Munoz.S.1,Angel,Venezuela,VE,male,male,0.96,1177
N.Anez.1,Neyda,Venezuela,VE,unknown,female,1.0,329
E.J.Alfaro.1,Emilio,Spain,ES,male,male,0.99,45571
E.Perez.4,Enrique,Spain,ES,male,male,0.99,68638
J.Pena.Rodriguez.1,Jesús,Colombia,CO,male,male,0.99,8398
A.Vasquez.Ramirez.1,Adriana,Colombia,CO,female,female,0.99,80501
J.D.Sanabria.Gomez.1,José,Colombia,CO,male,male,0.99,19251
L.A.Nunez.3,Luis,Colombia,CO,male,male,0.99,217536
D.Sierra.Porta.1,David,Colombia,CO,male,male,0.99,111688
H.Asorey.1,Hernán Gonzalo,Argentina,AR,male,male,1.0,1
A.Parravano.1,Antonio,Chile,CL,male,male,0.99,13632
B.Melchiorri.1,Bianca,Italy,IT,female,female,0.99,20808
F.Melchiorri.1,Francesco,Italy,IT,male,male,0.99,652685
R.Montemayor.1,Rafael,Argentina,AR,male,male,1.0,6504
A.Sanoja.1,Alberto,Venezuela,VE,male,male,1.0,5745
M.H.Ibanez.2,Miguel,Venezuela,VE,male,male,1.0,12487
Y.A.Shchekinov.1,Yuri,Russian Federation,RU,male,male,0.98,2390
J.A.Nousek.1,John,United States,US,male,male,1.0,1328805
K.Varela.1,Karen,Venezuela,VE,female,female,1.0,2547
F.Quijandria.1,Fernando,Peru,PE,male,male,1.0,37356
A.Bracho.1,Alexangel,Venezuela,VE,unknown,unknown,0.0,0
A.Skirzewski.1,Aureliano,Venezuela,VE,male,male,1.0,46
J.Rodriguez.9,Jesús,Venezuela,VE,male,male,1.0,152
O.Castillo.Felisola.1,Oscar,Chile,CL,male,male,1.0,21528
B.Bajc.1,Borut,Slovenia,SI,male,male,1.0,784
G.Senjanovic.1,Goran,Italy,IT,male,male,0.98,1212
F.Vissani.1,Francesco,Italy,IT,male,male,0.99,652685
V.Gupta.2,Virendra,Venezuela,VE,unknown,unknown,0.0,0
H.Rago.1,Hector,Venezuela,VE,male,male,1.0,5820
S.Hojman.1,Sergio,Mexico,MX,male,male,1.0,95494
A.Ramirez.1,Alba,Venezuela,VE,female,female,1.0,1752
H.Abreu.1,Henso,Venezuela,VE,unknown,unknown,0.0,0
H.Hernandez.2,Hector,Venezuela,VE,male,male,1.0,5820
C.S.Aulakh.1,Charanjit Singh,India,IN,male,male,1.0,4
A.Rasin.1,Andrija,Italy,IT,male,male,0.98,43
Minerba.Betancourt.1,Minerba,Venezuela,VE,unknown,female,1.0,7
Martin.Bojowald.1,Martin,United States,US,male,male,1.0,119219
Hector.H.Hernandez.1,Hector,Mexico,MX,male,male,1.0,67263
J.A.Rueda.H.1,Jorge,Venezuela,VE,male,male,1.0,12587
B.Sandhofer.1,Barbara,Germany,DE,female,female,0.99,29648
A.Tsobanjan.1,Artur,United States,US,male,male,1.0,3276
R.Rojas.4,Rossana,Venezuela,VE,female,female,1.0,776
M.Chaichian.1,Masud,Finland,FI,male,male,0.98,46
D.Galviz.1,Daniel Eduardo,Venezuela,VE,male,male,1.0,11093
D.Tempo.1,Jose David,Venezuela,VE,male,male,1.0,7693
Roberto.Gomez.1,Roberto,United States,US,male,male,1.0,75612
S.Frittelli.1,Simonetta,United States,US,female,female,0.99,163
F.Borgonovi.1,Fausto,Italy,IT,male,male,1.0,22762
S.Covino.1,Stefano,Italy,IT,male,male,1.0,347047
R.Huerta.1,Rodrigo,Venezuela,VE,male,male,1.0,737
M.A.Perez.Angon.1,Miguel Angel,Mexico,MX,male,male,1.0,20579
J.Felix.2,Jose Antonio Alcantara,Mexico,MX,male,male,0.99,310454
J.Ocariz.1,Jose,Venezuela,VE,male,male,1.0,51443
M.Hayashi.1,Masahito,Japan,JP,male,male,1.0,214
B.Gonzalez.2,Belinka,Mexico,MX,unknown,female,1.0,2
R.F.Naranjo.Garcia.1,Roger Felipe,Venezuela,VE,male,male,1.0,1880
J.C.Vasquez.1,Juan Carlos,Venezuela,VE,male,male,1.0,24415
F.Ramirez.2,Freddy,Venezuela,VE,male,male,1.0,5342
P.Contreras.1,Pedro,Venezuela,VE,male,male,1.0,12407
D.Osorio.1,Dianela,Venezuela,VE,unknown,female,1.0,82
E.Y.Beliayev.1,Eugeniy Yurievich,Ukraine,UA,unknown,male,1.0,15
Miha.Nemevsek.1,Miha,Italy,IT,male,female,0.88,534
F.Nesti.1,Fabrizio,Italy,IT,male,male,1.0,131511
Yue.Zhang.1,Yue,Italy,IT,andy,female,0.75,205
J.P.Rodriguez.1,Jesús Peña,Colombia,CO,male,male,0.99,8398
H.Martinez.1,Homero,France,FR,male,male,0.96,28
H.P.de.Oliveira.1,Henrique,Brazil,BR,male,male,1.0,59494
R.Rougemont.1,Romulo,Brazil,BR,unknown,male,1.0,7899
W.Barreto.3,Willians,Brazil,BR,unknown,male,0.99,564
J.Noronha.1,Jorge,United States,US,male,male,1.0,145233
E.Rodrigues.1,Eduardo,Brazil,BR,male,male,1.0,151764
D.Suarez.Urango.1,Daniel,Colombia,CO,male,male,0.99,130577
J.Pena.Rodriguez.2,Jesús,Colombia,CO,male,male,0.99,8398
A.Estupinan.2,Alex,Colombia,CO,male,male,0.98,52039
G.R.Dvali.1,Georgi,Italy,IT,male,male,0.85,626
G.S.Denicol.1,Gabriel,Brazil,BR,male,male,1.0,135470
T.Dore.1,Travis,United States,US,male,male,1.0,106055
R.Calderon.Ardila.1,Rolando,Argentina,AR,male,male,1.0,3219
L.Perivolaropoulos.1,Leandros,United States,US,male,male,1.0,22
A.Ferrera.1,Jose Antonio,United States,US,male,male,1.0,2004
J.C.Rojas.1,Cristobal,Peru,PE,unknown,male,0.99,1273
G.C.V.Mera.1,Gustavo Cesar Valdivia,Peru,PE,male,male,1.0,16903
T.Contini.1,Thierry,Germany,DE,male,male,0.99,313
R.E.C.Reyes.1,RCarlos,Peru,PE,unknown,male,1.0,17
J.Vignatti.1,Jonatan,Peru,PE,unknown,male,1.0,1830
F.Villegas.Silva.1,Fulgencio,Peru,PE,male,male,0.99,180
J.D.V.Arba.il.1,JoséV,Peru,PE,unknown,male,1.0,5
M.Malheiro.1,Manuel,Brazil,BR,male,male,1.0,6862
R.H.Chaviguri.1,Richard Huamani,Peru,PE,male,male,1.0,21573
F.V.Silva.1,Fulgencio Villegas,Peru,PE,male,male,0.99,180
A.Norambuena.1,Ariel,Peru,PE,male,male,0.76,576
F.Torres.Da.Silva.De.Araujo.1,Felipe,Chile,CL,male,male,1.0,50251
M.Di.Ventra.1,Massimiliano,United States,US,male,male,1.0,676
R.Lopez.Coto.1,Rubén,Peru,PE,male,male,0.99,1435
J.M.Z.Pretel.2,Juan,Brazil,BR,male,male,1.0,11835
S.E.Joras.1,Sergio,Brazil,BR,male,male,1.0,72339
R.R.R.Reis.1,Ribamar Rondon de Rezende,Brazil,BR,unknown,male,0.98,560
Ivan.Ramirez.1,Iván,Peru,PE,male,male,1.0,948
J.Melendez.2,Jorge,Peru,PE,male,male,1.0,83795
N.Shchukina.1,Nataliya,Ukraine,UA,female,female,0.99,4166
I.Vasiljeva.1,Irina,Ukraine,UA,female,female,1.0,11992
K.Dodds.Eden.1,Katie,Australia,AU,female,female,1.0,7817
Jose.A.Robles.1,Jose,Australia,AU,male,male,1.0,2196
Manuela.Zoccali.1,Manuela,Brazil,BR,female,female,1.0,7789
A.Renzini.1,Alvio,Brazil,BR,unknown,unknown,0.0,0
J.Olmedo.1,Javier,Spain,ES,male,male,0.99,268630
A.L.F.de.Oliveira.1,Fonseca,Uruguay,UY,unknown,male,1.0,3
R.Eyheralde.1,Rodrigo,Uruguay,UY,male,male,1.0,7610
Silvia.Nagy.1,Silvia,United Kingdom,GB,female,female,0.99,5157
S.Rastgoo.1,Saeed,Uruguay,UY,male,male,1.0,1
D.C.D.Anjos.1,João Carlos,Brazil,BR,male,male,0.99,1325
Shreya.Banerjee.1,Shreya,United States,US,female,female,1.0,2854
C.Gobel.Burlamaqui.de.Mello.1,Carla,Brazil,BR,female,female,1.0,69262
G.Herrera.Corral.1,Gerardo Antonio,Mexico,MX,male,male,0.99,117
Penelope.A.Kasper.1,Penelope,United States,US,female,female,1.0,6294
Joao.Ramos.Torres.de.Mello.Neto.1,Joao Ramos Torres,Brazil,BR,unknown,male,1.0,88390
M.V.Purohit.1,Milind Vasant,United States,US,unknown,male,1.0,1083
A.C.dos.Reis.1,Alberto,Brazil,BR,male,male,1.0,21959
Donald.Joseph.Summers.1,Donald Joseph,United States,US,male,male,1.0,130737
Keith.Alan.Thorne.1,Keith Alan,United States,US,male,male,1.0,2
D.Gomez.Dumm.1,Daniel,Spain,ES,male,male,0.99,156596
G.A.Gonzalez.Sprinberg.1,Gabriel,Uruguay,UY,male,male,1.0,9247
Asmaa.Abada.1,Asmaa,France,FR,female,female,0.99,1574
S.S.AbdusSalam.1,Shehu,"Iran, Islamic Republic of",IR,unknown,unknown,0.0,0
P.Adzic.1,Peter,Serbia and Montenegro,RS,male,male,0.99,184
Prateek.Agrawal.1,Prateek,United States,US,unknown,male,1.0,1468
Juan.Antonio.Aguilar.Saavedra.1,Juan Antonio,Spain,ES,male,male,1.0,19053
J.J.Aguilera.Verdugo.2,Jesús,Spain,ES,male,male,0.99,18014
M.Aiba.1,Masamitsu,Switzerland,CH,male,unknown,0.0,0
G.Aielli.1,Giulio,Italy,IT,male,male,0.99,63686
A.A.Akhundov.1,Arif,Spain,ES,male,male,0.95,199
H.Aksakal.1,Husnu,Turkey,TR,unknown,male,0.98,1182
J.L.Albacete.1,Javier Lopez,Spain,ES,male,male,1.0,1
A.Alekou.1,Androula,United Kingdom,GB,female,female,1.0,9
M.Aleksa.1,Martin,France,FR,male,male,0.95,36029
R.M.A.M.Fernandez.1,Ale many,France,FR,male,male,0.74,1056
Y.Alexahin.1,Yuri,United States,US,male,female,0.59,3332
Ruben.Garcia.Alia.1,Ruben,France,FR,male,male,0.99,4012
S.Alioli.1,Simone,Italy,IT,male,male,0.83,231012
N.Alipour.tehrani.1,Niloufar,France,FR,female,female,0.98,59
B.C.Allanach.1,Benjamin,United Kingdom,GB,male,male,1.0,20610
W.Altmannshofer.1,Wolfgang,United States,US,male,male,1.0,2504
Giorgio.Ambrosio.1,Giorgio,United States,US,male,male,1.0,1880
L.Anderlini.1,Lucio,Italy,IT,male,male,0.99,29709
Sergey.A.Antipov.1,Sergey,France,FR,male,male,0.99,515
M.Antonello.1,Antonello,Italy,IT,male,male,0.99,30483
L.Apolinario.1,Liliana,Portugal,PT,female,female,0.99,19364
Andrea.Apollonio.1,Andrea,France,FR,female,female,0.86,15007
A.Apyan.3,Ara,United States,US,male,female,0.7,1176
A.Apyan.2,Arm,Armenia,AM,unknown,male,0.87,54
A.Arbey.1,Alexandre,France,FR,male,male,0.99,106210
A.B.Arbuzov.1,Andrej,Russian Federation,RU,male,male,1.0,1069
N.Armesto.1,Nestor,Spain,ES,male,male,0.99,5405
S.Asai.1,Shoji,Japan,JP,male,male,0.99,1086
R.W.Assmann.1,Ralph Wolfgang,Germany,DE,male,male,1.0,1
D.Astapovych.1,Daria,Germany,DE,female,female,0.99,2774
S.Atieh.1,Said,France,FR,male,male,0.97,17479
B.Auchmann.1,Bernhard,France,FR,male,male,0.98,183
S.Aumon.1,Sandra,France,FR,female,female,0.99,101324
G.Aydin.1,Güral,Turkey,TR,unknown,male,0.93,68
A.T.Azatov.1,Aleksandr,Italy,IT,male,male,0.99,570
G.Azuelos.1,Georges,Canada,CA,male,male,1.0,2957
P.Azzi.1,Patrizia,Italy,IT,female,female,1.0,136817
P.Azzurri.1,Paolo,Italy,IT,male,male,0.99,352304
H.Bachacou.1,Henri,France,FR,male,male,0.99,18483
Y.W.Baek.1,Yong Wook,"Korea, Republic of",KR,male,male,0.97,1782
Yang.Bai.1,Yang,United States,US,andy,male,0.65,1181
M.J.Baker.1,Michael,Switzerland,CH,male,male,1.0,21757
A.Ballarino.1,Amalia,France,FR,female,female,0.98,1137
Shankha.Banerjee.1,Shankha,United Kingdom,GB,unknown,male,1.0,3
D.Barducci.1,Daniele,Italy,IT,male,male,0.99,201940
M.J.Barnes.1,Michael,France,FR,male,male,0.99,49588
J.B.Garcia.3,Barranco,Switzerland,CH,unknown,unknown,0.0,0
J.B.G.Da.Costa.2,Barreiro Guimarães,China,CN,unknown,unknown,0.0,0
W.Bartmann.1,Wolfgang,France,FR,male,male,0.99,555
V.G.Baryshevsky.1,Vladimir,Belarus,BY,male,male,1.0,1920
Emanuela.Z.Barzi.1,Emanuela,United States,US,female,female,1.0,731
S.A.Bass.1,Steffen Ashraf,United States,US,male,male,1.0,1195
F.E.Bauer.1,Franz,France,FR,male,male,0.98,1251
Martin.Matthias.Bauer.1,Martin Matthias,United Kingdom,GB,male,male,1.0,776
C.Bayindir.1,Cihan,Turkey,TR,male,male,0.96,35076
L.Bellagamba.1,Lorenzo,Italy,IT,male,male,1.0,189038
E.Belli.2,Eleonora,Italy,IT,female,female,1.0,81124
E.Bellingeri.1,Emilio,Italy,IT,male,male,0.99,31069
C.Berriaud.1,Christophe,France,FR,male,male,1.0,244277
A.Bertarelli.1,Alessandro,France,FR,male,male,0.99,2693
M.I.Besana.1,Maria Ilaria,Switzerland,CH,female,female,0.99,530
P.C.Bhat.1,Pushpalatha,United States,US,unknown,female,1.0,13
C.M.Bhat.1,Chandrashekara,United States,US,unknown,male,1.0,2
J.L.Biarrotte.1,Jean Luc,France,FR,male,male,0.99,9736
C.Unverdorben.1,Christopher,United States,US,male,male,1.0,374242
M.Biglietti.1,Michela,Italy,IT,female,female,0.99,106925
C.Biscari.1,Caterina,Spain,ES,female,female,1.0,1329
F.Bishara.1,Fady,Germany,DE,male,male,0.98,161
F.R.Blanquez.1,Francisco,France,FR,male,male,0.99,5892
Freya.Blekman.1,Freya,Belgium,BE,female,female,0.99,732
A.Blondel.1,Alain,Switzerland,CH,male,male,1.0,7445
A.V.Bogomyagkov.1,Anton,Russian Federation,RU,male,male,1.0,32849
S.Bondarenko.1,Serge,Russian Federation,RU,male,male,1.0,2243
M.Bonvini.1,Marco,Italy,IT,male,male,0.99,713148
B.Bordini.1,Bernardo,France,FR,male,male,0.97,787
F.Bordry.1,Frédérick,France,FR,male,male,0.99,564
G.Borghello.1,Giulio,France,FR,male,male,0.99,315
L.Borgonovi.2,Lisa,Italy,IT,female,female,0.99,40397
Sophia.C.Borowka.1,Sophia,France,FR,female,female,0.98,10408
D.Boscherini.1,Davide,Italy,IT,male,male,1.0,277283
M.Boscolo.1,Manuela,Italy,IT,female,female,1.0,82866
S.Boselli.1,Stefano,Italy,IT,male,male,1.0,347047
F.Bossu.1,Francesco,France,FR,male,male,0.99,3536
L.Bottura.1,Luca,France,FR,male,male,0.98,5109
R.Boughezal.1,Radja,United States,US,unknown,female,0.57,7
I.B.J.C.1,Božovi ́c Jelisav ̆ci,Serbia and Montenegro,RS,unknown,unknown,0.0,0
D.Bozzini.1,Davide,France,FR,male,male,0.98,1486
J.Bramante.1,Joseph,Canada,CA,male,male,1.0,20573
D.Britzger.1,Daniel,Germany,DE,male,male,1.0,126554
S.J.Brodsky.1,Stanley,United States,US,male,male,1.0,33038
Roderik.Bruce.1,Roderik,France,FR,male,male,1.0,4
P.B.M.De.Renstrom.1,Brück man,Poland,PL,andy,male,0.88,76
E.Bruna.1,Elena,Italy,IT,female,female,0.99,207697
O.Bruning.1,Oliver,France,FR,male,male,0.98,3637
X.Buffat.1,Xavier,France,FR,male,male,1.0,73546
E.V.Bulyak.1,Eugene,Ukraine,UA,male,male,1.0,3197
F.Burkart.1,Florian,France,FR,male,male,1.0,92106
F.Butin.1,Francois,France,FR,unknown,male,0.99,55608
D.Buttazzo.1,Dario,Italy,IT,male,male,1.0,91711
A.Butterworth.1,Andrew,France,FR,male,male,0.99,3583
S.Calatroni.1,Sergio,France,FR,male,male,0.99,8105
David.Calvet.1,David,France,FR,male,male,0.99,266153
J.Martin.Camalich.1,Jorge,Spain,ES,male,male,0.99,158331
A.Canepa.1,Anadi,United States,US,unknown,male,0.59,22
C.M.Carloni.Calame.1,Carlo Michel,Italy,IT,male,male,0.99,167077
F.Carra.1,Federico,France,FR,male,male,1.0,926
Sonia.Carra.1,Sonia,Italy,IT,female,female,0.99,79385
S.Casalbuoni.2,Sara,Germany,DE,female,female,0.98,13081
J.A.Casas.1,Alberto,Spain,ES,male,male,0.99,160947
E.Cennini.1,Enrico,France,FR,male,male,0.99,971
Francesco.Cerutti.1,Francesco,France,FR,male,male,0.99,3536
J.Chakrabortty.1,Joydeep,India,IN,unknown,male,0.98,394
M.Chala.1,Mikael,United Kingdom,GB,male,male,0.99,207
A.Chance.1,Antoine,France,FR,male,male,0.99,126012
Tessa.K.Charles.1,Tessa Kathleen,Australia,AU,female,female,1.0,1398
Swapan.Chattopadhyay.1,Swapan,United States,US,male,male,0.96,71
S.Chekanov.1,Sergei,United States,US,male,male,1.0,2495
Nianyi.Chen.1,Nianyi,China,CN,andy,female,1.0,1
L.Chevalier.1,Laurent,France,FR,male,male,0.99,218225
G.Chiarello.1,Gianluigi,Italy,IT,male,male,1.0,14504
M.Chiesa.1,Mauro,Germany,DE,male,male,0.99,877
P.Chiggiato.1,Paolo,France,FR,male,male,0.99,4410
J.T.Childers.1,John Taylor,United States,US,male,male,1.0,3
A.C.Nska.1,Chmieli,France,FR,unknown,unknown,0.0,0
P.Chomaz.1,Philippe,France,FR,male,male,0.99,258243
M.Chorowski.1,Maciej,Poland,PL,male,male,1.0,65306
Wei.Ren.Chou.1,Weiren,China,CN,andy,male,1.0,4
M.Chrzaszcz.1,Marcin Jakub,Poland,PL,male,male,1.0,3
E.Chyhyrynets.1,Eduard,Italy,IT,male,male,0.99,2854
R.Ciftci.1,Rena,Turkey,TR,female,female,0.94,211
R.Cimino.1,Roberto,Italy,IT,male,male,1.0,365271
Marco.Ciuchini.1,Marco,Italy,IT,male,male,0.99,713148
Y.Coadou.1,Yann,France,FR,male,male,0.99,68321
M.Cobal.Grassmann.1,Marina,Italy,IT,female,female,0.99,79565
A.Coccaro.1,Andrea,Italy,IT,male,male,0.79,622628
E.Cogneras.1,Eric,France,FR,male,male,0.99,199258
F.Collamati.2,Francesco,Italy,IT,male,male,0.99,652685
P.Collier.1,Paul,France,FR,male,male,0.99,92446
R.Contino.1,Roberto,Italy,IT,male,male,1.0,365271
F.Conventi.1,Francesco,Italy,IT,male,male,0.99,652685
L.D.Cooley.1,Lance,United States,US,male,male,1.0,46567
G.Corcella.1,Gennaro,Italy,IT,male,male,0.99,52112
A.S.Cornell.1,Alan,South Africa,ZA,male,male,1.0,4402
J.Coupard.1,Julie Martine,France,FR,female,female,1.0,1
N.J.Craig.1,Nathaniel Jay,United States,US,male,male,1.0,35817
I.C.Garrido.1,Crespo,Spain,ES,unknown,male,0.91,132
A.Crivellin.1,Andreas,Switzerland,CH,male,male,1.0,16451
Matthew.Crouch.1,Matthew Paul,France,FR,male,male,0.99,2023
J.Curti.1,Joseph,United States,US,male,male,1.0,402489
David.Curtin.1,David,Canada,CA,male,male,1.0,100273
R.T.D.Agnolo.1,Raffaele Tito,United States,US,male,male,0.99,830
A.Dainese.2,Andrea,Italy,IT,male,male,0.79,622628
M.Dam.2,Mogens,Denmark,DK,male,male,1.0,1410
G.D.Ambrosio.1,Giancarlo,Italy,IT,male,male,1.0,63815
S.Das.Bakshi.1,Supratim,India,IN,unknown,male,0.99,105
G.G.da.Silveira.1,Gustavo Gil,Brazil,BR,male,male,1.0,104898
T.Davidek.1,Tomas,Czechia,CZ,male,male,0.99,20724
A.Deandrea.1,Aldo,France,FR,male,male,0.98,3139
J.de.Blas.1,Jorge,Italy,IT,male,male,0.99,3963
D.de.Florian.1,Daniel,Argentina,AR,male,male,1.0,60843
S.Deghaye.1,Stephane,France,FR,unknown,male,0.99,92192
Sijbrand.De.jong.1,Sijbrand Jan,Netherlands,NL,male,male,0.98,69869
V.Del.Duca.1,Vittorio,Italy,IT,male,male,1.0,58012
D.Delikaris.1,Dimitri,France,FR,male,male,0.99,26735
A.Dell.Acqua.1,Andrea,France,FR,female,female,0.86,15007
L.Delle.Rose.1,Luigi,Italy,IT,male,male,0.99,253170
M.Delmastro.1,Marco,France,FR,male,male,0.99,24298
L.Deniau.1,Laurent,France,FR,male,male,0.99,218225
H.Denizli.1,Haluk,Turkey,TR,male,male,0.98,9272
Ansgar.Denner.1,Ansgar,Germany,DE,male,male,1.0,763
D.G.d.Enterria.1,David,France,FR,male,male,0.99,266153
A.De.Roeck.1,Albert Alfons,France,FR,male,male,0.91,44
O.Deschamps.1,Olivier,France,FR,male,male,1.0,195800
S.Descotes.Genon.1,Sébastien,France,FR,male,male,1.0,41182
P.S.B.Dev.1,Bhupal,United States,US,unknown,male,1.0,16
J.B.De.Vivie.De.Regie.2,Jean Baptiste,France,FR,male,male,0.99,2154
B.M.Dillon.1,Barry,Slovenia,SI,male,male,1.0,3
P.Di.Nezza.1,Pasquale,Italy,IT,male,male,0.99,115571
S.Di.Vita.1,Stefano,Italy,IT,male,male,1.0,347047
M.Drewes.1,Marco,Belgium,BE,male,male,0.99,5726
L.Duarte.1,Lucía,Uruguay,UY,female,female,0.99,2013
I.Dubovyk.1,Ievgen,Germany,DE,unknown,male,1.0,6
A.Dudarev.1,Alexey,France,FR,male,male,0.99,118
T.du.Pree.1,Tristan,Netherlands,NL,male,male,0.99,1412
M.Durante.1,Maria,France,FR,female,female,0.99,52758
Sukanta.Dutta.1,Sukanta,India,IN,unknown,male,0.97,772
Y.Dydyshka.1,Yahor,Russian Federation,RU,male,unknown,0.0,0
B.Dziewit.1,Bartosz,Poland,PL,male,male,1.0,34182
C.Englert.1,Christoph,United Kingdom,GB,male,male,1.0,735
K.J.Eskola.1,Kari,Finland,FI,male,male,0.56,13819
L.S.Esposito.1,Luigi Salvatore,France,FR,male,male,0.99,3701
O.Etisken.1,Ozgur,Turkey,TR,unknown,male,0.96,5856
E.Etzion.1,Erez,Israel,IL,male,male,1.0,4653
P.Fabbricatore.1,Pasquale,Italy,IT,male,male,0.99,115571
A.Falkowski.1,Adam,France,FR,male,male,0.96,17316
A.Falou.1,Alain,France,FR,male,male,0.99,181410
J.Faltova.1,Jana,Czechia,CZ,female,female,0.99,127593
JiJi.Fan.1,Jiji,United States,US,unknown,female,0.77,188
